PSComputerName;RunspaceId;PSShowComputerName;Identity;TargetMailbox;Success;TargetFolder;ResultItemsCount;ResultItemsSize
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Abastecimiento Estrat?gico;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/EXTERNOS/abodson;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/abraconi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/abritos;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/acalabra;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/AMBA/Canedi, Agustin Horacio;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GTEC/adelfrar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/adeluca;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/LEGALES/aderudi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/ADM BS Y SERVICIOS;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/adobry;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Auditoria_Interna;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/BAJAS de USUARIOS/Lugones, Alberto Ram?n;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/EXTERNOS/amerani;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/Externos/Diaz, Anderson - Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/CONTABILIDAD E IMPUESTOS/anzasgar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/CONTABILIDAD E IMPUESTOS/aonaga;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/-VIPs/Anthony, Brian;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Beneficio Macro Sarthou;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/TUCUMAN/Martinez, Bernardo Javier -Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Segovia, Bladimiro Dula;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/CAT ? Comercial;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./cayala;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/cbuffet;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/ccipolat;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/cdejong;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/JUJUY/Escalante, Claudia Maria;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/AMBA/Etchebaster, Cecilia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/cfaya;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/cigarcia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/cgracia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Morales, Claudia Vanesa;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/GERENCIA GENERAL/cleonhar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/ClienteSI;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SALTA/cmartin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/cmilquev;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Olivera, Cecilia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Consultas SMSV;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Coordinaci?n Megra Interior;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/crismart;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/BANCAS COMERCIALES/ctello;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RECURSOS HUMANOS/Terbeck, Carolina;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/cthompso;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/danmarti;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SALTA/Rodriguez, Daniela Evangelin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/JUJUY/daquino;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/dbarbagl;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Servicios_ConBuzon/DC Tecnologia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/ddegiorg;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Faudone, Daniel Juan;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/dficetti;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/Gatica, Diego Ernesto;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/dmaldona;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Maurig, Daniel Alfredo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/AMBA/Testa, Daniela;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/BANCA CORPORATIVA/dvain;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GTEC/ealessan;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/ebront;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/JUJUY/Cordoba, Eduardo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/Externos/Milone, Eduardo -Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/Guillen, Erika Ivon;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/Persoglia, Edgardo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./equirell;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/erhastun;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/errenzi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./Sosa, Esteban German;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/etobares;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Rodriguez, Evelin Virginia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/fabate;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/fandrich;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/AMBA/Camardelli, Fernando Alberto;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/Cavaliere, Fernando Daniel;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/fcettour;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Dallavalle, Fabio Cesar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GTEC/ffiori;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Floridia, Fabio Oscar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/BANCAS COMERCIALES/Peowich, Federico;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Perez, Franco Jesus;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Taglienti, Fernando;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Gesti?n Garant?as Recibidas;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/gbadin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Chiaraviglio, Gisela Concepcion;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/gdediego;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/gdenicol;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/CONTINGENCIA-Caida CRM Reclamos;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Gimnasio TM;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/Externos/Mora Medina, Guido Jose -Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Orio, Gisela Mariel;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/gugimene;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/hquispe;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GSAI/icaldero;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/imaggi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/ireniero;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/jakerman;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./jarce;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/jbritos;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GTEC/Brusa, Julian Eugenio;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/jcampagn;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/jcanete;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/BAJAS de USUARIOS/jcasciod;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/FINANZAS/jcatalan;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/CONTABILIDAD E IMPUESTOS/jcivitar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/jdagatti;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SALTA/jdecavi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/jfdeil;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/jfidalgo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GTEC/jgaeta;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/jgianott;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/BAJAS de USUARIOS/Heim, Joaquin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SALTA/jiliendr;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/Externos/julita, Jessica Rosalia -Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/RIESGO CREDITICIO/jllambia;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/ADMINISTRACION/Lopez Liendro, Jesus Raul;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./jmarco;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/Externos/Marrou, Jonathan -Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/jnieves;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/joprandi;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GSIS/jrosati;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/BANCAS COMERCIALES/jrospide;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/jscaramu;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/jugiorda;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/jultorre;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/JUJUY/jumartin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Valor, Juan Pablo Andres;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Tecnicas/GSIS/jvives;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/jyaspik;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/Externos - MACRO SECURITIES/kbrown;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/LEGALES/kcoello;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/lalonso;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/DISTRIBUCION Y VENTAS/lbravo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SALTA/Desima Teseira, Mar?a Laura;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/Agrupador ? Argenpay;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/llechare;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/lroseti;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/OPERACIONES BANCARIAS/mabele;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Buzones Recursos/MacroSelecta;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/N.E.A./maguiar;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SUDOESTE/mamartin;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Gallo, Manuela;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/TUCUMAN/mapourri;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/SANTA FE/Rodriguez, Marcelo Antonio;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Areas Centrales/EXTERNOS/Gutierrez Sanchez, Marco - Externo;;True;;0;0 B (0 bytes)
srvexcm02-prod;f97feb7d-4cfb-4aef-adb7-7609678b198b;False;MACRO.COM.AR/Usuarios/Sucursales/CORDOBA/Garcia, Mariano Nicolas;;True;;0;0 B (0 bytes)
